tx_id	exon_id	exon_idx
ENST00000430032	ENSE00002234593	2
ENST00000437686	ENSE00001723990	1
ENST00000437686	ENSE00001745366	2
ENST00000426661	ENSE00001785693	1
ENST00000426661	ENSE00001643138	2
ENST00000426661	ENSE00001806627	3
ENST00000426661	ENSE00001617913	4
ENST00000432394	ENSE00001725040	1
ENST00000432394	ENSE00001616038	2
ENST00000432394	ENSE00001645870	3
ENST00000432394	ENSE00001746455	4
ENST00000447528	ENSE00001695542	1
ENST00000447528	ENSE00001711695	2
ENST00000453474	ENSE00001622377	1
ENST00000453474	ENSE00001786914	2
ENST00000453474	ENSE00001763025	3
ENST00000440297	ENSE00001649733	1
ENST00000440297	ENSE00001795209	2
ENST00000440297	ENSE00001658484	3
ENST00000440297	ENSE00001602075	4
ENST00000440297	ENSE00001646110	5
ENST00000440297	ENSE00001782218	6
ENST00000440297	ENSE00001712850	7
ENST00000440297	ENSE00001806612	8
ENST00000440297	ENSE00001717995	9
ENST00000458209	ENSE00001712612	1
ENST00000456541	ENSE00001752848	1
ENST00000456541	ENSE00001543999	2
ENST00000426936	ENSE00001731603	1
ENST00000426936	ENSE00001617820	2
ENST00000426936	ENSE00001788369	3
ENST00000426936	ENSE00001672593	4
ENST00000426936	ENSE00001688242	5
ENST00000426936	ENSE00001713327	6
ENST00000443934	ENSE00001592550	1
ENST00000429066	ENSE00001642025	1
ENST00000418221	ENSE00001618473	1
ENST00000418221	ENSE00001629725	2
ENST00000418221	ENSE00001758450	3
ENST00000418221	ENSE00001591894	4
ENST00000418221	ENSE00001757932	5
ENST00000418221	ENSE00001666134	6
ENST00000418221	ENSE00001686479	7
ENST00000445125	ENSE00001653013	1
ENST00000426199	ENSE00001652052	1
ENST00000436888	ENSE00001638514	1
ENST00000440676	ENSE00001732026	1
ENST00000440676	ENSE00001643224	2
ENST00000440676	ENSE00001686603	3
ENST00000425789	ENSE00001722408	1
ENST00000411756	ENSE00001677525	1
ENST00000411756	ENSE00001668583	2
ENST00000411756	ENSE00001727103	3
ENST00000411756	ENSE00001635486	4
ENST00000411756	ENSE00001702927	5
ENST00000411756	ENSE00001667443	6
ENST00000411756	ENSE00001638683	7
ENST00000411756	ENSE00001673115	8
ENST00000411756	ENSE00001615368	9
ENST00000411756	ENSE00001675564	10
ENST00000411756	ENSE00001738547	11
ENST00000452415	ENSE00001674051	1
ENST00000455560	ENSE00001634395	1
ENST00000445405	ENSE00001756820	1
ENST00000445405	ENSE00001674806	2
ENST00000445405	ENSE00001673237	3
ENST00000445405	ENSE00001732143	4
ENST00000445405	ENSE00001679690	5
ENST00000445405	ENSE00001782041	6
ENST00000445405	ENSE00001745014	7
ENST00000445405	ENSE00001743398	8
ENST00000413550	ENSE00001650266	1
ENST00000413550	ENSE00001796711	2
ENST00000413550	ENSE00001805326	3
ENST00000413550	ENSE00001739171	4
ENST00000413550	ENSE00001615615	5
ENST00000449843	ENSE00001644643	1
ENST00000416040	ENSE00001634743	1
ENST00000445421	ENSE00001712081	1
ENST00000445421	ENSE00001691275	2
ENST00000458627	ENSE00001719617	1
ENST00000458627	ENSE00001722479	2
ENST00000458627	ENSE00001650606	3
ENST00000458627	ENSE00001798385	4
ENST00000458627	ENSE00001740686	5
ENST00000458627	ENSE00001660603	6
ENST00000458627	ENSE00001753397	7
ENST00000427537	ENSE00001787453	1
ENST00000427537	ENSE00001755017	2
ENST00000427537	ENSE00001689362	3
ENST00000427537	ENSE00001619402	4
ENST00000411487	ENSE00001707653	1
ENST00000423409	ENSE00001754048	1
ENST00000445453	ENSE00001631720	1
ENST00000455254	ENSE00001598941	1
ENST00000421895	ENSE00001619110	1
ENST00000421895	ENSE00001655047	2
ENST00000421895	ENSE00001663253	3
ENST00000421895	ENSE00001599244	4
ENST00000421895	ENSE00001716829	5
ENST00000421895	ENSE00001740285	6
ENST00000421895	ENSE00001722377	7
ENST00000421895	ENSE00001799387	8
ENST00000421895	ENSE00001639175	9
ENST00000421895	ENSE00001602332	10
ENST00000434773	ENSE00001740373	1
ENST00000434773	ENSE00001638353	2
ENST00000434773	ENSE00001697673	3
ENST00000431260	ENSE00001618557	1
ENST00000436568	ENSE00001760629	1
ENST00000436568	ENSE00001687747	2
ENST00000436568	ENSE00001806588	3
ENST00000436568	ENSE00001713773	4
ENST00000437359	ENSE00001715524	1
ENST00000437359	ENSE00001803876	2
ENST00000437359	ENSE00001802420	3
ENST00000437359	ENSE00001631333	4
ENST00000437359	ENSE00001792500	5
ENST00000437359	ENSE00001606958	6
ENST00000437359	ENSE00001748340	7
ENST00000437359	ENSE00001745595	8
ENST00000437359	ENSE00001655007	9
ENST00000470460	ENSE00001958730	1
ENST00000470460	ENSE00003461217	2
ENST00000470460	ENSE00003566508	3
ENST00000470460	ENSE00003512617	4
ENST00000470460	ENSE00003628086	5
ENST00000470460	ENSE00003475218	6
ENST00000470460	ENSE00003524115	7
ENST00000470460	ENSE00003544610	8
ENST00000470460	ENSE00003519695	9
ENST00000470460	ENSE00003617706	10
ENST00000470460	ENSE00003462282	11
ENST00000250831	ENSE00001775261	1
ENST00000250831	ENSE00003571276	2
ENST00000250831	ENSE00003560118	3
ENST00000250831	ENSE00001663738	4
ENST00000250831	ENSE00003481268	5
ENST00000250831	ENSE00003643053	6
ENST00000250831	ENSE00003478187	7
ENST00000250831	ENSE00003515241	8
ENST00000250831	ENSE00003518190	9
ENST00000250831	ENSE00003566008	10
ENST00000250831	ENSE00003680149	11
ENST00000250831	ENSE00003509588	12
ENST00000414629	ENSE00001594771	1
ENST00000414629	ENSE00003571276	2
ENST00000414629	ENSE00003560118	3
ENST00000414629	ENSE00001663738	4
ENST00000414629	ENSE00003481268	5
ENST00000414629	ENSE00003643053	6
ENST00000414629	ENSE00003478187	7
ENST00000414629	ENSE00003515241	8
ENST00000414629	ENSE00003518190	9
ENST00000414629	ENSE00003566008	10
ENST00000414629	ENSE00003680149	11
ENST00000414629	ENSE00003509588	12
ENST00000445779	ENSE00001594771	1
ENST00000445779	ENSE00003571276	2
ENST00000445779	ENSE00003560118	3
ENST00000445779	ENSE00001663738	4
ENST00000445779	ENSE00003481268	5
ENST00000445779	ENSE00003643053	6
ENST00000445779	ENSE00003478187	7
ENST00000445779	ENSE00003515241	8
ENST00000445779	ENSE00003518190	9
ENST00000445779	ENSE00003680149	10
ENST00000445779	ENSE00003509588	11
ENST00000413610	ENSE00001766942	1
ENST00000412493	ENSE00001691508	1
ENST00000412493	ENSE00001674716	2
ENST00000412493	ENSE00001733692	3
ENST00000412493	ENSE00001677440	4
ENST00000412493	ENSE00001757764	5
ENST00000425544	ENSE00001804714	1
ENST00000425544	ENSE00001711635	2
ENST00000425544	ENSE00001760261	3
ENST00000425544	ENSE00001636850	4
ENST00000425544	ENSE00001595014	5
ENST00000425544	ENSE00001745989	6
ENST00000425544	ENSE00001636511	7
ENST00000425544	ENSE00001632004	8
ENST00000425544	ENSE00001798989	9
ENST00000438459	ENSE00001794129	1
ENST00000438459	ENSE00001605189	2
ENST00000444242	ENSE00001600631	1
ENST00000444242	ENSE00001611586	2
ENST00000441906	ENSE00001616321	1
ENST00000441906	ENSE00001618682	2
ENST00000426983	ENSE00001698182	1
ENST00000426983	ENSE00001796451	2
ENST00000426983	ENSE00001650846	3
ENST00000426983	ENSE00001799290	4
ENST00000426983	ENSE00001659363	5
ENST00000381172	ENSE00001700980	1
ENST00000381172	ENSE00001778840	2
ENST00000381172	ENSE00001683270	3
ENST00000381172	ENSE00001612791	4
ENST00000381172	ENSE00001736429	5
ENST00000381172	ENSE00001608554	6
ENST00000381172	ENSE00001712855	7
ENST00000381172	ENSE00001639452	8
ENST00000430663	ENSE00001615810	1
ENST00000430663	ENSE00001622792	2
ENST00000430663	ENSE00001804045	3
ENST00000430663	ENSE00001713121	4
ENST00000456738	ENSE00001632993	1
ENST00000456738	ENSE00001691206	2
ENST00000456738	ENSE00001652425	3
ENST00000423333	ENSE00001775619	1
ENST00000423333	ENSE00001799498	2
ENST00000423333	ENSE00001705987	3
ENST00000423333	ENSE00001714230	4
ENST00000423333	ENSE00001736832	5
ENST00000423333	ENSE00001670100	6
ENST00000420603	ENSE00001801471	1
ENST00000420603	ENSE00001777749	2
ENST00000432201	ENSE00001744076	1
ENST00000432201	ENSE00001648363	2
ENST00000445313	ENSE00001761637	1
ENST00000445313	ENSE00001646263	2
ENST00000436690	ENSE00001738572	1
ENST00000450481	ENSE00001647752	1
ENST00000450481	ENSE00001779865	2
ENST00000450481	ENSE00001620696	3
ENST00000450481	ENSE00001763493	4
ENST00000444494	ENSE00001791861	1
ENST00000423569	ENSE00001806367	1
ENST00000411585	ENSE00001727723	1
ENST00000411585	ENSE00001647639	2
ENST00000411585	ENSE00001611070	3
ENST00000411585	ENSE00001757809	4
ENST00000428070	ENSE00001649434	1
ENST00000432613	ENSE00001694343	1
ENST00000432613	ENSE00001742226	2
ENST00000432613	ENSE00001769856	3
ENST00000432613	ENSE00001698979	4
ENST00000416110	ENSE00001747233	1
ENST00000416110	ENSE00001718178	2
ENST00000452426	ENSE00001743100	1
ENST00000452426	ENSE00001753135	2
ENST00000452426	ENSE00001762790	3
ENST00000452426	ENSE00001609952	4
ENST00000452426	ENSE00001788043	5
ENST00000456123	ENSE00001613955	1
ENST00000456123	ENSE00001793058	2
ENST00000456123	ENSE00001658199	3
ENST00000456123	ENSE00001702789	4
ENST00000449963	ENSE00001670654	1
ENST00000449963	ENSE00001742535	2
ENST00000449963	ENSE00001782038	3
ENST00000433321	ENSE00001628818	1
ENST00000433321	ENSE00001645989	2
ENST00000433321	ENSE00001671314	3
ENST00000433321	ENSE00001645127	4
ENST00000436801	ENSE00001623303	1
ENST00000436801	ENSE00003646877	2
ENST00000436801	ENSE00001624981	3
ENST00000436801	ENSE00001776488	4
ENST00000452256	ENSE00002237197	1
ENST00000452256	ENSE00002305238	2
ENST00000452256	ENSE00002214727	3
ENST00000452256	ENSE00002234764	4
ENST00000452256	ENSE00001705725	5
ENST00000452256	ENSE00001777540	6
ENST00000452256	ENSE00001698821	7
ENST00000452256	ENSE00003487206	8
ENST00000452256	ENSE00001776941	9
ENST00000432892	ENSE00001786986	1
ENST00000432892	ENSE00001636298	2
ENST00000432892	ENSE00001724614	3
ENST00000432892	ENSE00001641069	4
ENST00000432892	ENSE00001705725	5
ENST00000432892	ENSE00001777540	6
ENST00000432892	ENSE00001698821	7
ENST00000432892	ENSE00003487206	8
ENST00000432892	ENSE00001776941	9
ENST00000420524	ENSE00002237197	1
ENST00000420524	ENSE00002259310	2
ENST00000420524	ENSE00002243480	3
ENST00000420524	ENSE00001731628	4
ENST00000420524	ENSE00001702837	5
ENST00000420524	ENSE00001777950	6
ENST00000420524	ENSE00001759506	7
ENST00000420524	ENSE00003471081	8
ENST00000420524	ENSE00001630624	9
ENST00000418290	ENSE00001755166	1
ENST00000418290	ENSE00001729630	2
ENST00000415662	ENSE00001708301	1
ENST00000415662	ENSE00001718075	2
ENST00000415662	ENSE00001596904	3
ENST00000451854	ENSE00001691278	1
ENST00000432672	ENSE00001592952	1
ENST00000432672	ENSE00001667759	2
ENST00000422712	ENSE00001788558	1
ENST00000422712	ENSE00001790420	2
ENST00000422712	ENSE00001783650	3
ENST00000422712	ENSE00001800896	4
ENST00000420174	ENSE00001753165	1
ENST00000420174	ENSE00001624781	2
ENST00000420174	ENSE00001800341	3
ENST00000427373	ENSE00001796314	1
ENST00000427373	ENSE00001653980	2
ENST00000427373	ENSE00001596444	3
ENST00000434164	ENSE00001638780	1
ENST00000434164	ENSE00001750121	2
ENST00000434164	ENSE00001766520	3
ENST00000434164	ENSE00001648650	4
ENST00000440679	ENSE00001720861	1
ENST00000430228	ENSE00001806349	1
ENST00000430228	ENSE00001729950	2
ENST00000457222	ENSE00001774191	1
ENST00000457222	ENSE00003692666	2
ENST00000457222	ENSE00001747539	3
ENST00000457222	ENSE00001719444	4
ENST00000457222	ENSE00001781353	5
ENST00000457222	ENSE00001954357	6
ENST00000424594	ENSE00003617259	1
ENST00000424594	ENSE00003692666	2
ENST00000424594	ENSE00001747539	3
ENST00000424594	ENSE00001719444	4
ENST00000424594	ENSE00003611797	5
ENST00000424594	ENSE00001758618	6
ENST00000491844	ENSE00003511805	1
ENST00000491844	ENSE00003461293	2
ENST00000491844	ENSE00003601991	3
ENST00000491844	ENSE00001879368	4
ENST00000469322	ENSE00001932930	1
ENST00000469322	ENSE00003565177	2
ENST00000469322	ENSE00001931598	3
ENST00000440483	ENSE00001774191	1
ENST00000440483	ENSE00003692666	2
ENST00000440483	ENSE00001747539	3
ENST00000440483	ENSE00003463520	4
ENST00000440483	ENSE00003659094	5
ENST00000440483	ENSE00003525623	6
ENST00000427871	ENSE00001618274	1
ENST00000427871	ENSE00001610531	2
ENST00000427871	ENSE00003692666	3
ENST00000427871	ENSE00003525860	4
ENST00000427871	ENSE00001879368	5
ENST00000426660	ENSE00001724421	1
ENST00000426660	ENSE00001776105	2
ENST00000426660	ENSE00001726546	3
ENST00000426660	ENSE00001754461	4
ENST00000426660	ENSE00001804017	5
ENST00000426660	ENSE00001740783	6
ENST00000426660	ENSE00001721829	7
ENST00000426660	ENSE00001689481	8
ENST00000426660	ENSE00001600079	9
ENST00000415776	ENSE00001770854	1
ENST00000413320	ENSE00001707259	1
ENST00000413320	ENSE00001614194	2
ENST00000440136	ENSE00001610381	1
ENST00000440136	ENSE00001729283	2
ENST00000440136	ENSE00001736394	3
ENST00000440136	ENSE00001611617	4
ENST00000440136	ENSE00001675926	5
ENST00000414182	ENSE00001786158	1
ENST00000414182	ENSE00001605858	2
ENST00000414182	ENSE00001748625	3
ENST00000434454	ENSE00001628114	1
ENST00000434454	ENSE00001632712	2
ENST00000434454	ENSE00001592139	3
ENST00000434454	ENSE00001666942	4
ENST00000434454	ENSE00001734562	5
ENST00000434454	ENSE00001636017	6
ENST00000434454	ENSE00001733825	7
ENST00000423480	ENSE00001657129	1
ENST00000423480	ENSE00001754863	2
ENST00000423480	ENSE00001761172	3
ENST00000423480	ENSE00001773734	4
ENST00000455084	ENSE00001757026	1
ENST00000455084	ENSE00001688639	2
ENST00000455084	ENSE00001719273	3
ENST00000455084	ENSE00001669312	4
ENST00000455084	ENSE00001646929	5
ENST00000455084	ENSE00001717483	6
ENST00000439472	ENSE00001652776	1
ENST00000439472	ENSE00001755411	2
ENST00000367272	ENSE00001642256	1
ENST00000367272	ENSE00001701173	2
ENST00000367272	ENSE00001806782	3
ENST00000367272	ENSE00001713752	4
ENST00000367272	ENSE00001655231	5
ENST00000367272	ENSE00001777012	6
ENST00000367272	ENSE00001591489	7
ENST00000367272	ENSE00001678181	8
ENST00000367272	ENSE00002438533	9
ENST00000367272	ENSE00001666272	10
ENST00000367272	ENSE00001694641	11
ENST00000367272	ENSE00001689979	12
ENST00000367272	ENSE00001680774	13
ENST00000431405	ENSE00001638605	1
ENST00000431405	ENSE00001619709	2
ENST00000431405	ENSE00001732018	3
ENST00000431405	ENSE00001600167	4
ENST00000431405	ENSE00001682049	5
ENST00000454958	ENSE00001691510	1
ENST00000454958	ENSE00001725503	2
ENST00000426699	ENSE00001806707	1
ENST00000426699	ENSE00001708248	2
ENST00000451423	ENSE00001747579	1
ENST00000455273	ENSE00001742312	1
ENST00000455273	ENSE00001785470	2
ENST00000455273	ENSE00001687737	3
ENST00000455273	ENSE00001738169	4
ENST00000455273	ENSE00001804747	5
ENST00000455273	ENSE00001597616	6
ENST00000455273	ENSE00001629276	7
ENST00000455273	ENSE00001688905	8
ENST00000455273	ENSE00001626846	9
ENST00000455273	ENSE00001658632	10
ENST00000455273	ENSE00001653676	11
ENST00000441913	ENSE00001771502	1
ENST00000441913	ENSE00001774620	2
ENST00000441913	ENSE00001774789	3
ENST00000425411	ENSE00001793905	1
ENST00000439651	ENSE00001678856	1
ENST00000287721	ENSE00002028706	1
ENST00000287721	ENSE00003676294	2
ENST00000287721	ENSE00002045368	3
ENST00000287721	ENSE00001638906	4
ENST00000287721	ENSE00003564905	5
ENST00000287721	ENSE00001885622	6
ENST00000383000	ENSE00003489927	1
ENST00000383000	ENSE00003676294	2
ENST00000383000	ENSE00002045368	3
ENST00000383000	ENSE00001638906	4
ENST00000383000	ENSE00001801838	5
ENST00000383000	ENSE00001603826	6
ENST00000477879	ENSE00003579602	1
ENST00000477879	ENSE00003593279	2
ENST00000477879	ENSE00001943292	3
ENST00000477879	ENSE00001940527	4
ENST00000436159	ENSE00001908923	1
ENST00000436159	ENSE00003618941	2
ENST00000436159	ENSE00001859698	3
ENST00000383005	ENSE00002028706	1
ENST00000383005	ENSE00003676294	2
ENST00000383005	ENSE00002045368	3
ENST00000383005	ENSE00003586983	4
ENST00000383005	ENSE00003603865	5
ENST00000383005	ENSE00001720810	6
ENST00000330628	ENSE00002220142	1
ENST00000330628	ENSE00002247562	2
ENST00000330628	ENSE00001350919	3
ENST00000330628	ENSE00003564996	4
ENST00000330628	ENSE00003465500	5
ENST00000330628	ENSE00003586983	6
ENST00000330628	ENSE00003603865	7
ENST00000330628	ENSE00001720810	8
ENST00000537415	ENSE00001159243	1
ENST00000537415	ENSE00003676294	2
ENST00000537415	ENSE00002045368	3
ENST00000537415	ENSE00001638906	4
ENST00000537415	ENSE00002206433	5
ENST00000449858	ENSE00001806624	1
ENST00000444617	ENSE00001696124	1
ENST00000444617	ENSE00001722283	2
ENST00000444617	ENSE00001646198	3
ENST00000444617	ENSE00001630914	4
ENST00000444617	ENSE00001751441	5
ENST00000439525	ENSE00001671403	1
ENST00000439525	ENSE00001660336	2
ENST00000439525	ENSE00001785311	3
ENST00000424581	ENSE00001640432	1
ENST00000424581	ENSE00001650835	2
ENST00000424581	ENSE00001768767	3
ENST00000424581	ENSE00001734323	4
ENST00000424581	ENSE00001757798	5
ENST00000414540	ENSE00001754078	1
ENST00000414540	ENSE00001801282	2
ENST00000414540	ENSE00001669347	3
ENST00000422208	ENSE00001781088	1
ENST00000422208	ENSE00001788779	2
ENST00000422208	ENSE00001602297	3
ENST00000422208	ENSE00001712311	4
ENST00000427496	ENSE00001663391	1
ENST00000427496	ENSE00001634582	2
ENST00000427496	ENSE00001626840	3
ENST00000434308	ENSE00001668677	1
ENST00000434308	ENSE00001765004	2
ENST00000434308	ENSE00001613408	3
ENST00000447168	ENSE00001664411	1
ENST00000427622	ENSE00001675278	1
ENST00000427622	ENSE00001648707	2
ENST00000427622	ENSE00001614122	3
ENST00000427622	ENSE00001755116	4
ENST00000414596	ENSE00001615889	1
ENST00000414596	ENSE00001739908	2
ENST00000414596	ENSE00001694789	3
ENST00000414596	ENSE00001664818	4
ENST00000444350	ENSE00001596967	1
ENST00000444350	ENSE00001793420	2
ENST00000444350	ENSE00001682691	3
ENST00000444350	ENSE00001762358	4
ENST00000439968	ENSE00001653366	1
ENST00000458706	ENSE00001719426	1
ENST00000446387	ENSE00001766548	1
ENST00000417699	ENSE00001718469	1
ENST00000417699	ENSE00001757100	2
ENST00000417699	ENSE00001774249	3
ENST00000417699	ENSE00001660181	4
ENST00000417699	ENSE00001783530	5
ENST00000417699	ENSE00001683819	6
ENST00000417699	ENSE00001748455	7
ENST00000417699	ENSE00001605377	8
ENST00000417699	ENSE00001631605	9
ENST00000458667	ENSE00001743559	1
ENST00000458667	ENSE00001734255	2
ENST00000458667	ENSE00001754684	3
ENST00000458667	ENSE00001738421	4
ENST00000458667	ENSE00001606680	5
ENST00000424230	ENSE00001722745	1
ENST00000424230	ENSE00001612746	2
ENST00000424230	ENSE00001617577	3
ENST00000424230	ENSE00001806297	4
ENST00000424230	ENSE00001803898	5
ENST00000424230	ENSE00001607696	6
ENST00000434374	ENSE00001627359	1
ENST00000434374	ENSE00001652271	2
ENST00000434374	ENSE00001614594	3
ENST00000434374	ENSE00001693270	4
ENST00000434374	ENSE00001639643	5
ENST00000451173	ENSE00001679003	1
ENST00000419224	ENSE00001610666	1
ENST00000419224	ENSE00001663003	2
ENST00000419224	ENSE00001597803	3
ENST00000419224	ENSE00001638987	4
ENST00000419224	ENSE00001596879	5
ENST00000432915	ENSE00001768357	1
ENST00000418278	ENSE00001694457	1
ENST00000414395	ENSE00001592853	1
ENST00000417334	ENSE00001685903	1
ENST00000417334	ENSE00001745631	2
ENST00000417334	ENSE00001676858	3
ENST00000449148	ENSE00001724152	1
ENST00000449148	ENSE00001669607	2
ENST00000449148	ENSE00001639143	3
ENST00000449148	ENSE00001650621	4
ENST00000449148	ENSE00001633081	5
ENST00000449148	ENSE00001602954	6
ENST00000449148	ENSE00001699591	7
ENST00000449148	ENSE00001771661	8
ENST00000449148	ENSE00001632036	9
ENST00000416652	ENSE00001791163	1
ENST00000416652	ENSE00001745360	2
ENST00000416652	ENSE00001646564	3
ENST00000430062	ENSE00001732601	1
ENST00000414121	ENSE00001622837	1
ENST00000414121	ENSE00001747409	2
ENST00000446466	ENSE00001674006	1
ENST00000437794	ENSE00001636194	1
ENST00000437794	ENSE00001794176	2
ENST00000449381	ENSE00001756377	1
ENST00000449381	ENSE00001746468	2
ENST00000449381	ENSE00001745811	3
ENST00000449381	ENSE00001752960	4
ENST00000449381	ENSE00001702756	5
ENST00000449381	ENSE00001799300	6
ENST00000449381	ENSE00001670043	7
ENST00000449381	ENSE00001770923	8
ENST00000435741	ENSE00001616687	1
ENST00000444263	ENSE00001678149	1
ENST00000444263	ENSE00001757585	2
ENST00000444263	ENSE00001696132	3
ENST00000425031	ENSE00001677281	1
ENST00000425031	ENSE00001757585	2
ENST00000425031	ENSE00001620860	3
ENST00000425031	ENSE00001694023	4
ENST00000418624	ENSE00001634403	1
ENST00000451661	ENSE00001705880	1
ENST00000441642	ENSE00001632978	1
ENST00000441642	ENSE00001683725	2
ENST00000453312	ENSE00001617130	1
ENST00000453312	ENSE00001728356	2
ENST00000453312	ENSE00001783134	3
ENST00000453312	ENSE00001750562	4
ENST00000453312	ENSE00001675644	5
ENST00000453312	ENSE00001603923	6
ENST00000443152	ENSE00001804178	1
ENST00000442090	ENSE00001788264	1
ENST00000412220	ENSE00001800082	1
ENST00000412220	ENSE00001746593	2
ENST00000430735	ENSE00001614266	1
ENST00000438294	ENSE00001714431	1
ENST00000438294	ENSE00001710497	2
ENST00000398758	ENSE00001691217	1
ENST00000398758	ENSE00001804878	2
ENST00000398758	ENSE00001737381	3
ENST00000454543	ENSE00001717478	1
ENST00000413486	ENSE00001650635	1
ENST00000413486	ENSE00001733122	2
ENST00000413486	ENSE00001613384	3
ENST00000453955	ENSE00001715519	1
ENST00000453955	ENSE00001776324	2
ENST00000445112	ENSE00001657190	1
ENST00000445112	ENSE00001765641	2
ENST00000445112	ENSE00001718086	3
ENST00000445112	ENSE00001712499	4
ENST00000445112	ENSE00001732839	5
ENST00000453726	ENSE00001623599	1
ENST00000453726	ENSE00001768555	2
ENST00000450781	ENSE00001607684	1
ENST00000450781	ENSE00001704650	2
ENST00000450781	ENSE00001699413	3
ENST00000434155	ENSE00001774695	1
ENST00000434155	ENSE00001648340	2
ENST00000427963	ENSE00001644797	1
ENST00000427963	ENSE00001599057	2
ENST00000427963	ENSE00001651852	3
ENST00000427963	ENSE00001726876	4
ENST00000427963	ENSE00001788414	5
ENST00000427963	ENSE00001741171	6
ENST00000427963	ENSE00001782936	7
ENST00000427963	ENSE00001616123	8
ENST00000427963	ENSE00001758121	9
ENST00000427963	ENSE00001695453	10
ENST00000427963	ENSE00001664413	11
ENST00000429406	ENSE00001694546	1
ENST00000429406	ENSE00001642941	2
ENST00000429406	ENSE00001689808	3
ENST00000429406	ENSE00001742552	4
ENST00000426129	ENSE00001659626	1
ENST00000426129	ENSE00001688131	2
ENST00000450329	ENSE00001679725	1
ENST00000436364	ENSE00001666493	1
ENST00000414751	ENSE00001693593	1
ENST00000435433	ENSE00001728711	1
ENST00000430287	ENSE00001767583	1
ENST00000430287	ENSE00001743874	2
ENST00000430287	ENSE00001592268	3
ENST00000436338	ENSE00001612213	1
ENST00000436338	ENSE00001761722	2
ENST00000434487	ENSE00001800398	1
ENST00000434487	ENSE00001695576	2
ENST00000434556	ENSE00001763167	1
ENST00000434556	ENSE00001732672	2
ENST00000434556	ENSE00001649962	3
ENST00000451397	ENSE00001702931	1
ENST00000449393	ENSE00001772654	1
ENST00000421750	ENSE00001767851	1
ENST00000421750	ENSE00001731820	2
ENST00000421750	ENSE00001621307	3
ENST00000420090	ENSE00001778513	1
ENST00000427677	ENSE00001789966	1
ENST00000425589	ENSE00001599138	1
ENST00000425589	ENSE00001781743	2
ENST00000417305	ENSE00001615694	1
ENST00000417305	ENSE00001670294	2
ENST00000417305	ENSE00001787837	3
ENST00000431145	ENSE00001664412	1
ENST00000431145	ENSE00001751906	2
ENST00000431145	ENSE00001659262	3
ENST00000442391	ENSE00001618370	1
ENST00000442391	ENSE00001740946	2
ENST00000442391	ENSE00001805102	3
ENST00000442391	ENSE00001724905	4
ENST00000428264	ENSE00001670949	1
ENST00000428264	ENSE00001795349	2
ENST00000428264	ENSE00001626354	3
ENST00000437934	ENSE00001715878	1
ENST00000437934	ENSE00001703739	2
ENST00000453983	ENSE00001796121	1
ENST00000453983	ENSE00001737699	2
ENST00000453983	ENSE00001743166	3
ENST00000453983	ENSE00001784518	4
ENST00000453983	ENSE00001605344	5
ENST00000419557	ENSE00001672475	1
ENST00000419557	ENSE00001640636	2
ENST00000419557	ENSE00001758131	3
ENST00000419557	ENSE00001710040	4
ENST00000419557	ENSE00001790139	5
ENST00000451909	ENSE00001706607	1
ENST00000437571	ENSE00001779202	1
ENST00000433995	ENSE00001632989	1
ENST00000416803	ENSE00001734013	1
ENST00000416803	ENSE00001598660	2
ENST00000438677	ENSE00001744860	1
ENST00000438677	ENSE00001765620	2
ENST00000420675	ENSE00001794752	1
ENST00000420675	ENSE00001781093	2
ENST00000420675	ENSE00001614820	3
ENST00000430517	ENSE00001746702	1
ENST00000430517	ENSE00001794515	2
ENST00000430517	ENSE00001629993	3
ENST00000430517	ENSE00001649124	4
ENST00000430517	ENSE00001774864	5
ENST00000426950	ENSE00001494279	1
ENST00000426950	ENSE00003638561	2
ENST00000426950	ENSE00001734097	3
ENST00000426950	ENSE00001697845	4
ENST00000426950	ENSE00001703875	5
ENST00000426950	ENSE00001897275	6
ENST00000383008	ENSE00003476280	1
ENST00000383008	ENSE00003638561	2
ENST00000383008	ENSE00001734097	3
ENST00000383008	ENSE00001697845	4
ENST00000383008	ENSE00003578244	5
ENST00000383008	ENSE00001711997	6
ENST00000466036	ENSE00003579134	1
ENST00000466036	ENSE00003581570	2
ENST00000466036	ENSE00001855646	3
ENST00000466036	ENSE00001810355	4
ENST00000482082	ENSE00001825143	1
ENST00000482082	ENSE00003677158	2
ENST00000482082	ENSE00001840824	3
ENST00000417124	ENSE00001661126	1
ENST00000417124	ENSE00001647030	2
ENST00000457658	ENSE00001717777	1
ENST00000457658	ENSE00001661171	2
ENST00000457658	ENSE00001804864	3
ENST00000457658	ENSE00001769405	4
ENST00000440408	ENSE00001717777	1
ENST00000440408	ENSE00001661171	2
ENST00000440408	ENSE00001804864	3
ENST00000440408	ENSE00001538271	4
ENST00000417071	ENSE00001677769	1
ENST00000417071	ENSE00001661171	2
ENST00000417071	ENSE00001804864	3
ENST00000417071	ENSE00001720726	4
ENST00000543097	ENSE00002231970	1
ENST00000543097	ENSE00002219117	2
ENST00000447588	ENSE00001660519	1
ENST00000412870	ENSE00001721076	1
ENST00000412870	ENSE00001690255	2
ENST00000412870	ENSE00001766707	3
ENST00000412870	ENSE00001768739	4
ENST00000412870	ENSE00001787917	5
ENST00000412870	ENSE00001595199	6
ENST00000412870	ENSE00001629383	7
ENST00000412870	ENSE00001762780	8
ENST00000440624	ENSE00001621226	1
ENST00000429463	ENSE00001789186	1
ENST00000429463	ENSE00001771580	2
